00:00.00 | START
07:14.66 | Speed calculated image051.jpg - image052.jpg - 6.9975
07:14.66 | Pair started image051.jpg - image053.jpg
07:14.66 | EXIF time read image051.jpg
07:14.67 | EXIF time read image053.jpg
07:14.67 | Pair skipped - Invalid dt
07:14.67 | Pair started image052.jpg - image053.jpg
07:14.67 | EXIF time read image052.jpg
07:14.67 | EXIF time read image053.jpg
07:14.76 | Image load success image052.jpg
07:14.86 | Image load success image053.jpg
07:16.03 | Match count 697
07:16.03 | Speed calculated image052.jpg - image053.jpg - 8.5706
07:16.03 | Pair started image052.jpg - image054.jpg
07:16.04 | EXIF time read image052.jpg
07:16.04 | EXIF time read image054.jpg
07:16.04 | Pair skipped - Invalid dt
07:16.04 | Pair started image053.jpg - image054.jpg
07:16.04 | EXIF time read image053.jpg
07:16.05 | EXIF time read image054.jpg
07:16.14 | Image load success image053.jpg
07:16.23 | Image load success image054.jpg
07:17.39 | Match count 725
07:17.40 | Speed calculated image053.jpg - image054.jpg - 6.6914
07:17.40 | Pair started image053.jpg - image055.jpg
07:17.40 | EXIF time read image053.jpg
07:17.40 | EXIF time read image055.jpg
07:17.40 | Pair skipped - Invalid dt
07:17.40 | Pair started image054.jpg - image055.jpg
07:17.41 | EXIF time read image054.jpg
07:17.41 | EXIF time read image055.jpg
07:17.50 | Image load success image054.jpg
07:17.59 | Image load success image055.jpg
07:18.77 | Match count 643
07:18.77 | Speed calculated image054.jpg - image055.jpg - 6.4967
07:18.77 | Pair started image054.jpg - image056.jpg
07:18.77 | EXIF time read image054.jpg
07:18.78 | EXIF time read image056.jpg
07:18.78 | Pair skipped - Invalid dt
07:18.78 | Pair started image055.jpg - image056.jpg
07:18.78 | EXIF time read image055.jpg
07:18.78 | EXIF time read image056.jpg
07:18.88 | Image load success image055.jpg
07:18.97 | Image load success image056.jpg
07:20.16 | Match count 738
07:20.16 | Speed calculated image055.jpg - image056.jpg - 7.5125
07:20.16 | Pair started image055.jpg - image057.jpg
07:20.16 | EXIF time read image055.jpg
07:20.17 | EXIF time read image057.jpg
07:20.17 | Pair skipped - Invalid dt
07:20.17 | Pair started image056.jpg - image057.jpg
07:20.17 | EXIF time read image056.jpg
07:20.18 | EXIF time read image057.jpg
07:20.26 | Image load success image056.jpg
07:20.35 | Image load success image057.jpg
07:21.55 | Match count 918
07:21.55 | Speed calculated image056.jpg - image057.jpg - 9.2072
07:21.55 | Pair started image056.jpg - image058.jpg
07:21.55 | EXIF time read image056.jpg
07:21.56 | EXIF time read image058.jpg
07:21.56 | Pair skipped - Invalid dt
07:21.56 | Pair started image057.jpg - image058.jpg
07:21.56 | EXIF time read image057.jpg
07:21.57 | EXIF time read image058.jpg
07:21.65 | Image load success image057.jpg
07:21.74 | Image load success image058.jpg
07:22.94 | Match count 851
07:22.94 | Speed calculated image057.jpg - image058.jpg - 7.3145
07:22.94 | Pair started image057.jpg - image059.jpg
07:22.95 | EXIF time read image057.jpg
07:22.95 | EXIF time read image059.jpg
07:22.95 | Pair skipped - Invalid dt
07:22.95 | Pair started image058.jpg - image059.jpg
07:22.95 | EXIF time read image058.jpg
07:22.96 | EXIF time read image059.jpg
07:23.04 | Image load success image058.jpg
07:23.13 | Image load success image059.jpg
07:24.33 | Match count 903
07:24.33 | Speed calculated image058.jpg - image059.jpg - 7.0755
07:24.33 | Pair started image058.jpg - image060.jpg
07:24.34 | EXIF time read image058.jpg
07:24.34 | EXIF time read image060.jpg
07:24.34 | Pair skipped - Invalid dt
07:24.34 | Pair started image059.jpg - image060.jpg
07:24.35 | EXIF time read image059.jpg
07:24.35 | EXIF time read image060.jpg
07:24.44 | Image load success image059.jpg
07:24.52 | Image load success image060.jpg
07:25.71 | Match count 893
07:25.71 | Speed calculated image059.jpg - image060.jpg - 7.0074
07:25.71 | Pair started image059.jpg - image061.jpg
07:25.72 | EXIF time read image059.jpg
07:25.72 | EXIF time read image061.jpg
07:25.72 | Pair skipped - Invalid dt
07:25.72 | Pair started image060.jpg - image061.jpg
07:25.72 | EXIF time read image060.jpg
07:25.73 | EXIF time read image061.jpg
07:25.81 | Image load success image060.jpg
07:25.90 | Image load success image061.jpg
07:27.08 | Match count 939
07:27.08 | Speed calculated image060.jpg - image061.jpg - 6.8502
07:27.08 | Pair started image060.jpg - image062.jpg
07:27.09 | EXIF time read image060.jpg
07:27.09 | EXIF time read image062.jpg
07:27.09 | Pair skipped - Invalid dt
07:27.09 | Pair started image061.jpg - image062.jpg
07:27.09 | EXIF time read image061.jpg
07:27.10 | EXIF time read image062.jpg
07:27.18 | Image load success image061.jpg
07:27.26 | Image load success image062.jpg
07:28.44 | Match count 883
07:28.45 | Speed calculated image061.jpg - image062.jpg - 8.4155
07:28.45 | Pair started image061.jpg - image063.jpg
07:28.45 | EXIF time read image061.jpg
07:28.46 | EXIF time read image063.jpg
07:28.46 | Pair skipped - Invalid dt
07:28.46 | Pair started image062.jpg - image063.jpg
07:28.46 | EXIF time read image062.jpg
07:28.46 | EXIF time read image063.jpg
07:28.55 | Image load success image062.jpg
07:28.63 | Image load success image063.jpg
07:29.80 | Match count 880
07:29.81 | Speed calculated image062.jpg - image063.jpg - 6.5130
07:29.81 | Pair started image062.jpg - image064.jpg
07:29.81 | EXIF time read image062.jpg
07:29.82 | EXIF time read image064.jpg
07:29.82 | Pair skipped - Invalid dt
07:29.82 | Pair started image063.jpg - image064.jpg
07:29.82 | EXIF time read image063.jpg
07:29.82 | EXIF time read image064.jpg
07:29.91 | Image load success image063.jpg
07:29.99 | Image load success image064.jpg
07:31.14 | Match count 829
07:31.15 | Speed calculated image063.jpg - image064.jpg - 6.4534
07:31.15 | Pair started image063.jpg - image065.jpg
07:31.15 | EXIF time read image063.jpg
07:31.15 | EXIF time read image065.jpg
07:31.15 | Pair skipped - Invalid dt
07:31.15 | Pair started image064.jpg - image065.jpg
07:31.16 | EXIF time read image064.jpg
07:31.16 | EXIF time read image065.jpg
07:31.24 | Image load success image064.jpg
07:31.33 | Image load success image065.jpg
07:32.47 | Match count 763
07:32.47 | Speed calculated image064.jpg - image065.jpg - 6.3051
07:32.47 | Pair started image064.jpg - image066.jpg
07:32.48 | EXIF time read image064.jpg
07:32.48 | EXIF time read image066.jpg
07:32.48 | Pair skipped - Invalid dt
07:32.48 | Pair started image065.jpg - image066.jpg
07:32.49 | EXIF time read image065.jpg
07:32.49 | EXIF time read image066.jpg
07:32.57 | Image load success image065.jpg
07:32.66 | Image load success image066.jpg
07:33.79 | Match count 636
07:33.80 | Speed calculated image065.jpg - image066.jpg - 6.1872
07:33.80 | Pair started image065.jpg - image067.jpg
07:33.80 | EXIF time read image065.jpg
07:33.80 | EXIF time read image067.jpg
07:33.80 | Pair skipped - Invalid dt
07:33.80 | Pair started image066.jpg - image067.jpg
07:33.81 | EXIF time read image066.jpg
07:33.81 | EXIF time read image067.jpg
07:33.89 | Image load success image066.jpg
07:33.98 | Image load success image067.jpg
07:35.09 | Match count 541
07:35.10 | Speed calculated image066.jpg - image067.jpg - 7.9033
07:35.10 | Pair started image066.jpg - image068.jpg
07:35.10 | EXIF time read image066.jpg
07:35.10 | EXIF time read image068.jpg
07:35.10 | Pair skipped - Invalid dt
07:35.11 | Pair started image067.jpg - image068.jpg
07:35.11 | EXIF time read image067.jpg
07:35.11 | EXIF time read image068.jpg
07:35.19 | Image load success image067.jpg
07:35.28 | Image load success image068.jpg
07:36.39 | Match count 284
07:36.39 | Speed calculated image067.jpg - image068.jpg - 6.3637
07:36.39 | Pair started image067.jpg - image069.jpg
07:36.39 | EXIF time read image067.jpg
07:36.39 | EXIF time read image069.jpg
07:36.39 | Pair skipped - Invalid dt
07:36.40 | Pair started image068.jpg - image069.jpg
07:36.40 | EXIF time read image068.jpg
07:36.40 | EXIF time read image069.jpg
07:36.48 | Image load success image068.jpg
07:36.57 | Image load success image069.jpg
07:37.67 | Match count 348
07:37.67 | Speed calculated image068.jpg - image069.jpg - 8.4124
07:37.67 | Pair started image068.jpg - image070.jpg
07:37.67 | EXIF time read image068.jpg
07:37.68 | EXIF time read image070.jpg
07:37.68 | Pair skipped - Invalid dt
07:37.68 | Pair started image069.jpg - image070.jpg
07:37.68 | EXIF time read image069.jpg
07:37.68 | EXIF time read image070.jpg
07:37.77 | Image load success image069.jpg
07:37.85 | Image load success image070.jpg
07:38.94 | Match count 392
07:38.95 | Speed calculated image069.jpg - image070.jpg - 8.2832
07:38.95 | Pair started image069.jpg - image071.jpg
07:38.95 | EXIF time read image069.jpg
07:38.95 | EXIF time read image071.jpg
07:38.95 | Pair skipped - Invalid dt
07:38.95 | Pair started image070.jpg - image071.jpg
07:38.96 | EXIF time read image070.jpg
07:38.96 | EXIF time read image071.jpg
07:39.04 | Image load success image070.jpg
07:39.12 | Image load success image071.jpg
07:40.22 | Match count 354
07:40.22 | Speed calculated image070.jpg - image071.jpg - 10.1065
07:40.22 | Pair started image070.jpg - image072.jpg
07:40.23 | EXIF time read image070.jpg
07:40.23 | EXIF time read image072.jpg
07:40.23 | Pair skipped - Invalid dt
07:40.23 | Pair started image071.jpg - image072.jpg
07:40.23 | EXIF time read image071.jpg
07:40.24 | EXIF time read image072.jpg
07:40.32 | Image load success image071.jpg
07:40.40 | Image load success image072.jpg
07:41.51 | Match count 365
07:41.51 | Speed calculated image071.jpg - image072.jpg - 7.9304
07:41.51 | Pair started image071.jpg - image073.jpg
07:41.51 | EXIF time read image071.jpg
07:41.51 | EXIF time read image073.jpg
07:41.51 | Pair skipped - Invalid dt
07:41.52 | Pair started image072.jpg - image073.jpg
07:41.52 | EXIF time read image072.jpg
07:41.52 | EXIF time read image073.jpg
07:41.60 | Image load success image072.jpg
07:41.69 | Image load success image073.jpg
07:42.79 | Match count 421
07:42.79 | Speed calculated image072.jpg - image073.jpg - 7.7209
07:42.79 | Pair started image072.jpg - image074.jpg
07:42.80 | EXIF time read image072.jpg
07:42.80 | EXIF time read image074.jpg
07:42.80 | Pair skipped - Invalid dt
07:42.80 | Pair started image073.jpg - image074.jpg
07:42.80 | EXIF time read image073.jpg
07:42.81 | EXIF time read image074.jpg
07:42.89 | Image load success image073.jpg
07:42.97 | Image load success image074.jpg
07:44.08 | Match count 451
07:44.09 | Speed calculated image073.jpg - image074.jpg - 7.5907
07:44.09 | Pair started image073.jpg - image075.jpg
07:44.09 | EXIF time read image073.jpg
07:44.09 | EXIF time read image075.jpg
07:44.09 | Pair skipped - Invalid dt
07:44.09 | Pair started image074.jpg - image075.jpg
07:44.10 | EXIF time read image074.jpg
07:44.10 | EXIF time read image075.jpg
07:44.18 | Image load success image074.jpg
07:44.27 | Image load success image075.jpg
07:45.39 | Match count 497
07:45.40 | Speed calculated image074.jpg - image075.jpg - 9.2122
07:45.40 | Pair started image074.jpg - image076.jpg
07:45.40 | EXIF time read image074.jpg
07:45.40 | EXIF time read image076.jpg
07:45.40 | Pair skipped - Invalid dt
07:45.41 | Pair started image075.jpg - image076.jpg
07:45.41 | EXIF time read image075.jpg
07:45.41 | EXIF time read image076.jpg
07:45.50 | Image load success image075.jpg
07:45.58 | Image load success image076.jpg
07:46.71 | Match count 524
07:46.71 | Speed calculated image075.jpg - image076.jpg - 7.0529
07:46.71 | Outlier removal started
07:46.71 | Speed removed as outlier 9.413952433736927
07:46.71 | Speed removed as outlier 9.59040016937256
07:46.71 | Speed removed as outlier 10.106520194152761
07:46.71 | Speeds remaining 72
07:46.71 | Final speed 7.1897
07:46.74 | Result file write success
07:46.74 | END
07:46.74 | Total runtime 466.74s
